00:07:50  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:50  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:50  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:50  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:50  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:51  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:07:51  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:07:51  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:51  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:07:51  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:51  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:51  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:51  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:51  L -> UBX CFG,  Size  10,  'Config'
00:07:51  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:52  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:07:52  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:07:52  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:52  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:07:52  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:52  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:52  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:52  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:52  L -> UBX CFG,  Size  10,  'Config'
00:07:52  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:53  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:07:53  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:07:53  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:53  L -> NMEA GPGSA,  Size  58,  'GNSS DOP and Active Satellites'
00:07:53  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:53  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:53  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:53  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:53  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:53  L -> UBX CFG,  Size  10,  'Config'
00:07:54  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:54  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:54  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:54  L -> NMEA GPGSA,  Size  58,  'GNSS DOP and Active Satellites'
00:07:54  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:54  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:54  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:54  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:54  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:54  L -> UBX CFG,  Size  10,  'Config'
00:07:55  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:55  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:55  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:55  L -> NMEA GPGSA,  Size  58,  'GNSS DOP and Active Satellites'
00:07:55  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:55  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:55  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:55  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:55  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:56  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:56  L -> UBX CFG,  Size  10,  'Config'
00:07:56  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:56  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:56  L -> NMEA GPGSA,  Size  58,  'GNSS DOP and Active Satellites'
00:07:56  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:56  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:56  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:56  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:56  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:57  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:57  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:57  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:57  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:07:57  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:57  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:57  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:57  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:57  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:57  L -> UBX CFG,  Size  10,  'Config'
00:07:58  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:58  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:58  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:58  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:07:58  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:58  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:58  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:58  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:58  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:07:59  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:07:59  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:07:59  L -> UBX CFG,  Size  10,  'Config'
00:07:59  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:07:59  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:07:59  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:59  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:07:59  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:07:59  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:07:59  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:00  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:00  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:00  L -> UBX CFG,  Size  10,  'Config'
00:08:00  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:00  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:00  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:00  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:00  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:00  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:00  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:01  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:01  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:01  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:01  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:01  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:01  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:01  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:01  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:01  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:01  L -> UBX CFG,  Size  10,  'Config'
00:08:02  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:02  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:02  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:02  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:02  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:02  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:02  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:02  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:02  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:02  L -> UBX CFG,  Size  10,  'Config'
00:08:03  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:03  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:03  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:03  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:03  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:03  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:03  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:03  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:03  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:03  L -> UBX CFG,  Size  10,  'Config'
00:08:04  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:04  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:04  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:04  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:04  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:04  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:04  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:04  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:04  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:05  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:05  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:05  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:05  L -> UBX CFG,  Size  10,  'Config'
00:08:05  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:05  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:05  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:05  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:05  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:05  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:06  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:06  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:06  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:06  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:06  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:06  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:06  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:06  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:06  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:06  L -> UBX CFG,  Size  10,  'Config'
00:08:07  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:07  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:07  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:07  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:07  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:07  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:07  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:07  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:07  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:07  L -> UBX CFG,  Size  10,  'Config'
00:08:08  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:08  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:08  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:08  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:08  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:08  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:08  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:08  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:08  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:09  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:09  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:09  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:09  L -> UBX CFG,  Size  10,  'Config'
00:08:09  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:09  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:09  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:09  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:09  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:09  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:10  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:10  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:10  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:10  L -> UBX CFG,  Size  10,  'Config'
00:08:10  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:10  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:10  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:10  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:10  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:10  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:11  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:11  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:11  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:11  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:11  L -> UBX CFG,  Size  10,  'Config'
00:08:11  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:11  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:11  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:11  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:11  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:12  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:12  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:12  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:12  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:12  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:12  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:12  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:12  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:12  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:12  L -> UBX CFG,  Size  10,  'Config'
00:08:13  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:13  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:13  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:13  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:13  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:13  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:13  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:13  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:13  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:13  L -> UBX CFG,  Size  10,  'Config'
00:08:14  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:14  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:14  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:14  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:14  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:14  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:14  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:14  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:14  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:15  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:15  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:15  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:15  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:15  L -> UBX CFG,  Size  10,  'Config'
00:08:15  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:15  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:15  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:15  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:15  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:16  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:16  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:16  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:16  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:16  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:16  L -> UBX CFG,  Size  10,  'Config'
00:08:16  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:16  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:16  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:16  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:17  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:17  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:17  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:17  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:17  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:17  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:17  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:17  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:17  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:17  L -> UBX CFG,  Size  10,  'Config'
00:08:18  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:18  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:18  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:18  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:18  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:18  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:18  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:18  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:18  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:19  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:19  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:19  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:19  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:19  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:19  L -> UBX CFG,  Size  10,  'Config'
00:08:19  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:19  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:19  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:19  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:20  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:20  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:20  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:20  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:20  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:20  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:20  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:20  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:20  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:20  L -> UBX CFG,  Size  10,  'Config'
00:08:21  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:21  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:21  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:21  L -> NMEA GPGSA,  Size  60,  'GNSS DOP and Active Satellites'
00:08:21  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:21  L -> NMEA GPGSV,  Size  66,  'GNSS Satellites in View'
00:08:21  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:21  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:21  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:21  L -> UBX CFG,  Size  10,  'Config'
00:08:22  L -> NMEA GPRMC,  Size  75,  'Recommended Minimum Specific GNSS Data'
00:08:22  L -> NMEA GPVTG,  Size  43,  'Course Over Ground and Ground Speed'
00:08:22  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:22  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:22  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:22  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:22  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:22  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:22  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:22  L -> UBX CFG,  Size  10,  'Config'
00:08:23  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:23  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:23  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:23  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:23  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:23  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:23  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:23  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:23  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:23  L -> UBX CFG,  Size  10,  'Config'
00:08:24  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:24  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:24  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:24  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:24  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:24  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:24  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:24  L -> NMEA GPGSV,  Size  31,  'GNSS Satellites in View'
00:08:24  L -> NMEA GPGLL,  Size  52,  'Geographic Position - Latitude/Longitude'
00:08:24  L -> UBX CFG,  Size  10,  'Config'
00:08:25  L -> NMEA GPRMC,  Size  74,  'Recommended Minimum Specific GNSS Data'
00:08:25  L -> NMEA GPVTG,  Size  42,  'Course Over Ground and Ground Speed'
00:08:25  L -> NMEA GPGGA,  Size  75,  'Global Positioning System Fix Data'
00:08:25  L -> NMEA GPGSA,  Size  62,  'GNSS DOP and Active Satellites'
00:08:25  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
00:08:25  L -> NMEA GPGSV,  Size  68,  'GNSS Satellites in View'
00:08:25  L -> NMEA GPGSV,  Size  70,  'GNSS Satellites in View'
